timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label
2026-06-21 23:43:14.664903,Chemical Storage,30.1,50.48,,5.95,79.59,Running,Low
2026-06-21 23:48:14.664903,Furnace Area,45.79,33.18,6.46,6.75,96.32,Running,Critical
2026-06-21 23:53:14.664903,Zone-C,39.35,39.68,2.94,5.34,76.79,Running,Low
2026-06-21 23:58:14.664903,Assembly Point,27.04,16.3,0.5,3.71,65.01,Running,Low
2026-06-22 00:03:14.664903,Zone-C,38.69,20.71,3.08,4.73,75.42,Running,Low
2026-06-22 00:08:14.664903,Chemical Storage,35.68,33.95,3.56,3.76,76.42,Running,Low
2026-06-22 00:13:14.664903,Furnace Area,42.46,25.68,5.72,7.8,96.67,Running,Critical
2026-06-22 00:18:14.664903,Chemical Storage,41.04,46.32,3.37,5.51,83.42,Running,Low
2026-06-22 00:23:14.664903,Furnace Area,46.46,27.69,6.68,5.31,85.14,Running,Low
2026-06-22 00:28:14.664903,Zone-A,31.89,58.45,3.5,5.19,75.7,Running,Medium
2026-06-22 00:33:14.664903,Chemical Storage,32.66,50.1,2.44,3.65,70.27,Running,Low
2026-06-22 00:38:14.664903,Furnace Area,50.31,30.32,10.21,5.86,90.73,Warning,Medium
2026-06-22 00:43:14.664903,Chemical Storage,34.09,28.73,2.64,6.42,82.48,Running,Low
2026-06-22 00:48:14.664903,Furnace Area,49.44,30.37,4.76,5.68,92.31,Running,Medium
2026-06-22 00:53:14.664903,Furnace Area,46.75,28.01,6.22,4.56,71.93,Running,Low
2026-06-22 00:58:14.664903,Zone-A,33.46,64.44,2.96,6.65,80.29,Running,Low
2026-06-22 01:03:14.664903,Chemical Storage,31.31,70.47,2.71,5.67,68.5,Running,High
2026-06-22 01:08:14.664903,Zone-A,37.88,34.18,2.46,6.33,69.67,Running,Low
2026-06-22 01:13:14.664903,Chemical Storage,40.19,75.78,3.52,,74.86,Running,High
2026-06-22 01:18:14.664903,Zone-A,54.66,38.84,3.23,4.21,,Running,Medium
2026-06-22 01:23:14.664903,Zone-C,37.92,39.77,3.68,5.52,85.83,Running,Low
2026-06-22 01:28:14.664903,Chemical Storage,40.58,66.62,3.33,5.02,80.71,Running,Low
2026-06-22 01:33:14.664903,Zone-A,33.13,46.22,5.36,3.96,67.73,Running,Medium
2026-06-22 01:38:14.664903,Chemical Storage,37.87,98.19,2.53,6.49,64.79,Running,High
2026-06-22 01:43:14.664903,Furnace Area,40.78,25.89,7.49,6.02,89.61,Warning,Medium
2026-06-22 01:48:14.664903,Zone-C,44.35,36.19,5.54,8.46,74.22,Running,Medium
2026-06-22 01:53:14.664903,Chemical Storage,42.7,76.97,3.98,4.19,67.2,Running,High
2026-06-22 01:58:14.664903,Furnace Area,53.94,27.09,5.12,6.15,82.15,Running,High
2026-06-22 02:03:14.664903,Zone-A,36.92,69.28,3.51,5.01,75.5,Running,Low
2026-06-22 02:08:14.664903,Chemical Storage,25.94,76.4,1.09,4.73,73.0,Running,Critical
2026-06-22 02:13:14.664903,Zone-B,35.31,59.29,1.36,4.99,70.37,Warning,Low
2026-06-22 02:18:14.664903,Chemical Storage,33.79,63.85,4.97,4.81,81.04,Running,Low
2026-06-22 02:23:14.664903,Assembly Point,33.36,37.81,1.93,3.19,65.0,Running,Medium
2026-06-22 02:28:14.664903,Zone-B,37.41,29.57,2.44,5.07,71.94,Running,Low
2026-06-22 02:33:14.664903,Zone-A,34.76,40.7,2.72,5.94,76.73,Running,Low
2026-06-22 02:38:14.664903,Chemical Storage,44.1,50.79,0.56,6.01,71.21,Running,Low
2026-06-22 02:43:14.664903,Zone-B,37.46,20.47,3.88,7.11,68.32,Warning,Low
2026-06-22 02:48:14.664903,Zone-C,34.53,47.01,6.37,3.94,93.32,Running,Medium
2026-06-22 02:53:14.664903,Zone-A,29.35,42.73,4.61,5.07,88.58,Running,Low
2026-06-22 02:58:14.664903,Furnace Area,42.74,32.36,,5.58,69.77,Stopped,Medium
2026-06-22 03:03:14.664903,Chemical Storage,39.02,72.83,5.36,5.68,84.35,Running,High
2026-06-22 03:08:14.664903,Zone-C,31.48,39.02,4.42,5.01,77.27,Running,Low
2026-06-22 03:13:14.664903,Furnace Area,43.57,36.15,4.12,6.67,91.24,Running,Low
2026-06-22 03:18:14.664903,Zone-C,39.97,28.23,3.44,5.96,87.48,Running,Low
2026-06-22 03:23:14.664903,Assembly Point,38.11,40.87,2.67,3.59,59.34,Running,Low
2026-06-22 03:28:14.664903,Zone-C,54.2,88.76,4.78,4.0,89.36,Running,Medium
2026-06-22 03:33:14.664903,Zone-C,35.25,63.95,7.73,6.11,80.72,Warning,Medium
2026-06-22 03:38:14.664903,Chemical Storage,35.4,119.47,3.08,5.5,80.66,Running,High
2026-06-22 03:43:14.664903,Zone-A,32.91,38.3,,5.64,83.45,Running,Low
2026-06-22 03:48:14.664903,Furnace Area,48.97,36.02,4.19,5.61,92.87,Running,Medium
2026-06-22 03:53:14.664903,Zone-C,48.42,53.82,3.57,6.39,86.03,Running,Low
2026-06-22 03:58:14.664903,Zone-C,34.04,32.08,4.84,8.51,85.44,Running,Medium
2026-06-22 04:03:14.664903,Chemical Storage,42.49,52.25,1.76,5.69,73.26,Running,Low
2026-06-22 04:08:14.664903,Zone-B,36.42,18.61,4.45,5.06,72.42,Stopped,Low
2026-06-22 04:13:14.664903,Zone-A,38.04,32.65,1.88,3.68,85.79,Running,Low
2026-06-22 04:18:14.664903,Zone-B,30.32,14.51,5.06,6.04,73.91,Running,Low
2026-06-22 04:23:14.664903,Zone-B,35.51,48.41,4.74,4.44,65.72,Running,Low
2026-06-22 04:28:14.664903,Assembly Point,26.18,8.51,1.91,3.45,65.23,Running,Low
2026-06-22 04:33:14.664903,Zone-B,28.38,45.68,6.75,2.95,68.49,Running,Low
2026-06-22 04:38:14.664903,Zone-C,33.58,22.6,2.89,4.5,83.45,Running,Low
2026-06-22 04:43:14.664903,Zone-A,36.88,38.44,3.17,6.87,87.38,Running,Low
2026-06-22 04:48:14.664903,Zone-A,40.06,31.22,6.82,6.74,70.14,Running,Low
2026-06-22 04:53:14.664903,Assembly Point,32.36,26.62,1.91,3.89,55.71,Running,Low
2026-06-22 04:58:14.664903,Furnace Area,47.85,27.48,3.66,6.51,92.0,Running,Low
2026-06-22 05:03:14.664903,Chemical Storage,35.33,64.78,1.58,4.98,74.78,Running,Medium
2026-06-22 05:08:14.664903,Zone-C,33.34,49.91,3.48,3.89,94.25,Running,Low
2026-06-22 05:13:14.664903,Zone-B,36.45,28.96,3.32,5.09,73.36,Running,Low
2026-06-22 05:18:14.664903,Zone-C,29.42,30.02,3.92,4.78,86.77,Running,Low
2026-06-22 05:23:14.664903,Zone-C,35.2,46.0,4.57,5.58,87.2,Running,Low
2026-06-22 05:28:14.664903,Zone-A,40.35,55.65,2.58,5.24,82.78,Running,Medium
2026-06-22 05:33:14.664903,Furnace Area,60.82,18.57,3.84,6.3,93.05,Running,Medium
2026-06-22 05:38:14.664903,Zone-C,27.31,48.32,6.41,7.22,95.95,Running,Medium
2026-06-22 05:43:14.664903,Assembly Point,35.3,15.35,1.45,3.53,51.56,Running,Low
2026-06-22 05:48:14.664903,Chemical Storage,34.53,96.89,1.29,5.81,74.05,Running,High
2026-06-22 05:53:14.664903,Chemical Storage,38.7,64.85,3.96,4.67,71.71,Running,Low
2026-06-22 05:58:14.664903,Zone-A,50.75,59.94,1.88,3.88,81.37,Running,Medium
2026-06-22 06:03:14.664903,Chemical Storage,35.73,56.49,3.19,5.09,60.46,Running,Low
2026-06-22 06:08:14.664903,Zone-C,34.88,75.82,4.44,5.19,88.45,Running,Medium
2026-06-22 06:13:14.664903,Furnace Area,70.93,52.68,4.14,,81.52,Running,Low
2026-06-22 06:18:14.664903,Assembly Point,28.91,16.46,2.67,4.42,56.28,Running,Medium
2026-06-22 06:23:14.664903,Chemical Storage,30.71,55.4,2.43,7.43,79.03,Running,Low
2026-06-22 06:28:14.664903,Furnace Area,54.11,53.06,3.6,4.12,101.1,Running,Low
2026-06-22 06:33:14.664903,Zone-A,38.67,47.56,,5.53,84.47,Running,Low
2026-06-22 06:38:14.664903,Chemical Storage,32.37,,1.73,4.59,,Running,Low
2026-06-22 06:43:14.664903,Chemical Storage,35.83,58.46,1.06,4.7,75.65,Running,Low
2026-06-22 06:48:14.664903,Assembly Point,38.32,31.96,1.84,5.26,67.6,Running,Low
2026-06-22 06:53:14.664903,Chemical Storage,43.12,92.15,2.05,3.68,74.58,Running,High
2026-06-22 06:58:14.664903,Furnace Area,55.19,58.12,9.27,6.06,93.94,Running,Critical
2026-06-22 07:03:14.664903,Chemical Storage,38.06,72.4,2.21,3.12,80.34,Running,High
2026-06-22 07:08:14.664903,Chemical Storage,53.87,55.79,2.07,2.79,82.28,Running,Medium
2026-06-22 07:13:14.664903,Zone-B,47.19,32.58,2.99,5.4,79.68,Warning,Low
2026-06-22 07:18:14.664903,Assembly Point,33.29,37.47,2.35,4.29,65.59,Running,Low
2026-06-22 07:23:14.664903,Chemical Storage,32.69,74.84,3.64,7.06,72.64,Running,High
2026-06-22 07:28:14.664903,Chemical Storage,37.99,61.74,4.84,6.07,77.33,Running,Low
2026-06-22 07:33:14.664903,Chemical Storage,38.99,79.71,2.54,4.15,71.44,Running,High
2026-06-22 07:38:14.664903,Chemical Storage,35.15,41.13,2.82,5.9,69.65,Running,Medium
2026-06-22 07:43:14.664903,Zone-C,39.15,32.11,5.03,4.41,88.23,Running,Low
2026-06-22 07:48:14.664903,Zone-C,28.12,,4.72,4.55,85.24,Running,Low
2026-06-22 07:53:14.664903,Assembly Point,24.84,26.63,2.25,2.8,69.07,Running,Low
2026-06-22 07:58:14.664903,Zone-A,30.96,21.45,3.92,3.64,78.67,Running,Low
2026-06-22 08:03:14.664903,Zone-B,31.49,31.05,3.88,5.14,77.21,Running,Low
2026-06-22 08:08:14.664903,Zone-B,36.78,42.35,1.78,4.56,74.72,Warning,Low
2026-06-22 08:13:14.664903,Furnace Area,56.16,40.98,7.0,6.62,97.3,Running,Critical
2026-06-22 08:18:14.664903,Furnace Area,59.06,40.28,5.8,7.05,89.01,Running,High
2026-06-22 08:23:14.664903,Furnace Area,56.82,39.09,7.34,6.5,78.2,Warning,High
2026-06-22 08:28:14.664903,Assembly Point,34.13,30.62,0.79,3.62,78.68,Running,Low
2026-06-22 08:33:14.664903,Zone-B,40.41,58.55,6.01,5.81,84.39,Running,Medium
2026-06-22 08:38:14.664903,Furnace Area,55.15,48.22,8.4,5.12,101.91,Running,Critical
2026-06-22 08:43:14.664903,Furnace Area,50.71,46.65,6.52,8.83,91.24,Running,Critical
2026-06-22 08:48:14.664903,Chemical Storage,24.35,54.44,3.09,3.85,78.7,Running,Low
2026-06-22 08:53:14.664903,Zone-B,40.87,29.41,2.82,4.73,71.84,Stopped,Low
2026-06-22 08:58:14.664903,Zone-A,30.35,52.47,4.26,4.4,84.27,Running,Low
2026-06-22 09:03:14.664903,Zone-A,40.1,44.6,4.05,4.68,76.62,Running,Medium
2026-06-22 09:08:14.664903,Zone-B,32.12,16.42,2.41,4.52,73.21,Warning,Medium
2026-06-22 09:13:14.664903,Chemical Storage,39.4,68.49,2.02,3.8,68.71,Running,High
2026-06-22 09:18:14.664903,Furnace Area,45.15,12.45,4.95,6.18,92.17,Running,Medium
2026-06-22 09:23:14.664903,Zone-C,29.37,39.62,2.98,6.07,69.5,Running,Medium
2026-06-22 09:28:14.664903,Chemical Storage,37.92,90.32,3.22,4.0,75.33,Running,High
2026-06-22 09:33:14.664903,Assembly Point,26.83,30.98,0.84,3.38,60.55,Running,Low
2026-06-22 09:38:14.664903,Zone-A,45.16,54.77,4.08,5.57,80.76,Running,Medium
2026-06-22 09:43:14.664903,Zone-C,38.23,39.41,2.31,5.45,93.93,Running,Low
2026-06-22 09:48:14.664903,Furnace Area,53.76,23.6,3.46,5.08,98.94,Running,Low
2026-06-22 09:53:14.664903,Zone-C,32.5,62.85,5.95,7.72,80.89,Running,Medium
2026-06-22 09:58:14.664903,Furnace Area,56.38,46.86,5.76,4.9,83.88,Running,Critical
2026-06-22 10:03:14.664903,Zone-B,30.3,52.87,4.0,3.7,76.54,Stopped,Low
2026-06-22 10:08:14.664903,Furnace Area,45.41,25.23,6.92,6.19,84.28,Running,High
2026-06-22 10:13:14.664903,Furnace Area,52.41,32.9,5.13,5.16,81.79,Running,Medium
2026-06-22 10:18:14.664903,Furnace Area,45.81,33.5,5.45,5.42,87.78,Running,Medium
2026-06-22 10:23:14.664903,Zone-C,30.66,43.51,3.78,3.26,67.16,Running,Low
2026-06-22 10:28:14.664903,Zone-C,20.26,34.0,3.37,6.89,,Running,Low
2026-06-22 10:33:14.664903,Zone-A,,54.22,3.76,5.71,105.48,Running,Medium
2026-06-22 10:38:14.664903,Chemical Storage,35.56,61.45,2.75,4.58,72.01,Running,Low
2026-06-22 10:43:14.664903,Chemical Storage,40.75,53.01,1.44,4.55,84.8,Running,Low
2026-06-22 10:48:14.664903,Zone-A,32.35,92.81,4.32,7.05,76.77,Running,Critical
2026-06-22 10:53:14.664903,Chemical Storage,43.48,49.37,3.69,4.81,75.55,Running,Low
2026-06-22 10:58:14.664903,Furnace Area,48.42,30.58,7.39,6.99,94.08,Stopped,High
2026-06-22 11:03:14.664903,Assembly Point,35.78,30.51,3.27,2.9,63.39,Running,Low
2026-06-22 11:08:14.664903,Furnace Area,53.98,22.4,6.27,5.81,90.27,Running,Medium
2026-06-22 11:13:14.664903,Assembly Point,20.0,17.76,0.5,4.71,70.44,Running,Low
2026-06-22 11:18:14.664903,Zone-C,29.26,60.97,5.12,5.26,89.95,Running,Low
2026-06-22 11:23:14.664903,Chemical Storage,33.96,51.65,3.82,6.22,74.19,Running,Low
2026-06-22 11:28:14.664903,Zone-A,26.9,48.24,4.78,5.13,68.42,Running,Low
2026-06-22 11:33:14.664903,Zone-C,34.53,55.16,2.98,6.04,83.4,Running,Low
2026-06-22 11:38:14.664903,Zone-B,36.66,38.46,1.01,3.84,74.14,Warning,Medium
2026-06-22 11:43:14.664903,Zone-A,48.06,63.2,4.22,5.27,76.51,Running,Medium
2026-06-22 11:48:14.664903,Chemical Storage,38.29,43.1,3.2,4.84,62.65,Running,Low
2026-06-22 11:53:14.664903,Zone-C,43.44,85.93,2.4,8.27,71.17,Running,Medium
2026-06-22 11:58:14.664903,Zone-A,35.53,90.24,5.82,3.8,73.91,Running,Critical
2026-06-22 12:03:14.664903,Zone-B,20.0,29.59,3.66,6.0,71.76,Warning,Low
2026-06-22 12:08:14.664903,Chemical Storage,27.65,53.34,3.03,5.45,72.43,Running,Low
2026-06-22 12:13:14.664903,Zone-C,30.71,45.44,2.82,5.56,85.13,Running,Low
2026-06-22 12:18:14.664903,Furnace Area,44.19,25.52,6.23,6.16,83.89,Running,Medium
2026-06-22 12:23:14.664903,Chemical Storage,26.75,71.91,2.4,5.43,84.38,Running,Critical
2026-06-22 12:28:14.664903,Chemical Storage,35.56,48.59,8.68,4.14,72.11,Running,High
2026-06-22 12:33:14.664903,Furnace Area,47.02,31.81,5.1,5.91,84.29,Running,Low
2026-06-22 12:38:14.664903,Zone-B,41.77,35.22,3.27,5.49,66.11,Running,Low
2026-06-22 12:43:14.664903,Zone-A,54.89,36.2,5.68,5.98,81.87,Running,Low
2026-06-22 12:48:14.664903,Assembly Point,37.0,21.68,0.5,5.05,63.7,Running,Low
2026-06-22 12:53:14.664903,Furnace Area,73.57,39.51,5.67,4.18,93.32,Running,Medium
2026-06-22 12:58:14.664903,Furnace Area,44.68,43.35,6.75,6.58,87.09,Running,Medium
2026-06-22 13:03:14.664903,Zone-A,40.28,64.79,4.78,4.47,80.53,Running,Low
2026-06-22 13:08:14.664903,Assembly Point,33.25,5.0,3.86,3.22,62.89,Running,Low
2026-06-22 13:13:14.664903,Furnace Area,50.26,25.67,4.59,7.05,99.59,Running,Critical
2026-06-22 13:18:14.664903,Furnace Area,51.46,23.7,5.33,6.74,74.63,Running,Medium
2026-06-22 13:23:14.664903,Furnace Area,46.94,26.93,5.45,4.27,98.46,Running,Low
2026-06-22 13:28:14.664903,Zone-A,40.76,32.75,4.07,4.93,83.93,Running,Low
2026-06-22 13:33:14.664903,Zone-B,29.99,40.19,3.56,4.09,70.01,Warning,Low
2026-06-22 13:38:14.664903,Zone-A,40.21,40.57,0.5,7.08,70.73,Running,Low
2026-06-22 13:43:14.664903,Zone-C,34.55,55.94,4.38,4.89,85.19,Running,Low
2026-06-22 13:48:14.664903,Zone-B,27.23,13.98,2.53,4.96,74.32,Warning,Medium
2026-06-22 13:53:14.664903,Zone-B,36.04,19.19,5.97,3.8,69.73,Running,Low
2026-06-22 13:58:14.664903,Furnace Area,66.49,34.19,6.67,6.52,80.27,Running,Medium
2026-06-22 14:03:14.664903,Zone-C,40.65,25.64,5.07,6.39,94.81,Running,Low
2026-06-22 14:08:14.664903,Furnace Area,60.41,20.59,3.66,4.12,92.99,Running,Medium
2026-06-22 14:13:14.664903,Zone-A,38.19,47.22,4.01,5.42,86.95,Running,Low
2026-06-22 14:18:14.664903,Zone-B,29.14,44.96,4.08,5.25,83.28,Warning,Low
2026-06-22 14:23:14.664903,Assembly Point,38.62,61.8,,1.84,61.33,Running,Low
2026-06-22 14:28:14.664903,Chemical Storage,31.75,67.09,4.44,5.7,77.99,Running,Low
2026-06-22 14:33:14.664903,Furnace Area,55.25,37.35,5.45,5.58,73.82,Running,Low
2026-06-22 14:38:14.664903,Assembly Point,24.6,22.27,2.71,2.25,66.29,Running,Low
2026-06-22 14:43:14.664903,Zone-B,47.34,14.98,4.27,4.63,80.4,Stopped,Low
2026-06-22 14:48:14.664903,Chemical Storage,38.14,35.71,3.52,5.3,80.47,Running,Low
2026-06-22 14:53:14.664903,Zone-A,36.74,34.43,5.79,6.39,88.05,Running,Medium
2026-06-22 14:58:14.664903,Assembly Point,26.48,34.07,2.3,5.44,58.85,Running,Low
2026-06-22 15:03:14.664903,Assembly Point,34.23,17.41,0.5,4.38,70.05,Running,Medium
2026-06-22 15:08:14.664903,Furnace Area,54.85,29.61,5.6,6.55,81.97,Running,Low
2026-06-22 15:13:14.664903,Zone-C,38.38,48.82,8.85,5.17,80.52,Stopped,Medium
2026-06-22 15:18:14.664903,Furnace Area,56.09,5.0,10.6,6.34,79.55,Running,High
2026-06-22 15:23:14.664903,Furnace Area,44.27,14.16,6.86,6.34,81.43,Running,Medium
2026-06-22 15:28:14.664903,Furnace Area,54.5,40.74,6.14,6.36,100.33,Running,Medium
2026-06-22 15:33:14.664903,Chemical Storage,39.25,83.03,1.58,4.64,78.92,Running,High
2026-06-22 15:38:14.664903,Zone-C,54.84,102.71,4.24,4.6,71.16,Running,Medium
2026-06-22 15:43:14.664903,Chemical Storage,39.38,57.97,2.09,3.91,81.84,Running,Medium
2026-06-22 15:48:14.664903,Zone-C,41.95,46.89,5.68,4.16,72.44,Running,Low
2026-06-22 15:53:14.664903,Zone-A,44.98,53.47,3.21,4.17,86.61,Running,Low
2026-06-22 15:58:14.664903,Chemical Storage,35.58,77.09,3.61,4.86,72.36,Running,High
2026-06-22 16:03:14.664903,Chemical Storage,37.39,50.87,2.6,5.08,61.1,Running,Low
2026-06-22 16:08:14.664903,Zone-A,42.45,24.75,1.35,6.22,73.04,Running,Medium
2026-06-22 16:13:14.664903,Furnace Area,67.63,32.81,5.66,5.92,79.63,Running,Medium
2026-06-22 16:18:14.664903,Assembly Point,38.59,7.71,1.16,2.54,68.54,Running,Low
2026-06-22 16:23:14.664903,Zone-A,41.95,47.55,4.73,6.31,74.05,Running,Low
2026-06-22 16:28:14.664903,Zone-C,38.31,41.67,4.29,4.7,81.48,Running,Low
2026-06-22 16:33:14.664903,Assembly Point,24.07,26.07,3.29,5.77,62.17,Running,Low
2026-06-22 16:38:14.664903,Zone-C,34.98,38.81,4.52,2.97,86.77,Running,Low
2026-06-22 16:43:14.664903,Assembly Point,41.23,11.9,1.02,5.49,59.18,Running,Low
2026-06-22 16:48:14.664903,Assembly Point,35.2,22.49,0.5,2.97,60.75,Running,Low
2026-06-22 16:53:14.664903,Assembly Point,33.09,5.0,2.78,3.75,74.69,Running,Low
2026-06-22 16:58:14.664903,Chemical Storage,39.33,74.15,3.43,4.9,91.91,Running,Critical
2026-06-22 17:03:14.664903,Chemical Storage,30.62,81.17,3.15,5.15,71.7,Running,High
2026-06-22 17:08:14.664903,Assembly Point,34.48,6.31,1.37,2.7,62.29,Running,Low
2026-06-22 17:13:14.664903,Chemical Storage,30.72,56.47,2.13,2.07,90.37,Running,Medium
2026-06-22 17:18:14.664903,Zone-A,36.09,30.94,5.53,7.1,79.1,Running,Medium
2026-06-22 17:23:14.664903,Furnace Area,42.32,23.06,5.66,5.55,86.47,Running,Medium
2026-06-22 17:28:14.664903,Zone-A,36.26,32.27,2.64,3.92,84.84,Running,Low
2026-06-22 17:33:14.664903,Assembly Point,37.93,16.37,1.73,3.14,64.55,Running,Low
2026-06-22 17:38:14.664903,Zone-C,41.65,47.98,2.89,3.9,79.71,Running,Low
2026-06-22 17:43:14.664903,Zone-B,30.32,41.14,5.32,5.62,74.66,Warning,Low
2026-06-22 17:48:14.664903,Furnace Area,54.9,20.47,5.55,6.05,84.49,Running,Low
2026-06-22 17:53:14.664903,Zone-B,32.69,41.0,2.36,6.02,68.86,Warning,Low
2026-06-22 17:58:14.664903,Zone-B,46.16,40.71,2.05,5.22,83.96,Warning,Medium
2026-06-22 18:03:14.664903,Furnace Area,36.53,16.41,7.45,5.42,79.78,Warning,Medium
2026-06-22 18:08:14.664903,Zone-C,24.84,27.38,5.8,7.36,81.28,Running,Low
2026-06-22 18:13:14.664903,Chemical Storage,44.97,66.15,1.83,4.95,74.88,Running,Medium
2026-06-22 18:18:14.664903,Zone-C,38.4,27.07,5.65,5.81,86.81,Running,Low
2026-06-22 18:23:14.664903,Zone-C,33.82,60.49,2.12,5.85,99.58,Running,Medium
2026-06-22 18:28:14.664903,Zone-C,37.2,41.48,3.86,4.2,83.63,Running,Low
2026-06-22 18:33:14.664903,Zone-A,41.97,56.5,3.56,5.43,85.52,Running,Low
2026-06-22 18:38:14.664903,Zone-C,32.51,93.31,7.17,5.69,73.11,Running,High
2026-06-22 18:43:14.664903,Zone-A,32.81,35.22,2.22,7.32,87.32,Running,Low
2026-06-22 18:48:14.664903,Zone-A,36.36,29.48,2.67,4.28,86.68,Running,Medium
2026-06-22 18:53:14.664903,Furnace Area,52.02,55.64,3.72,7.26,96.03,Running,High
2026-06-22 18:58:14.664903,Furnace Area,50.68,25.27,4.51,5.28,102.35,Running,Low
2026-06-22 19:03:14.664903,Zone-C,48.2,30.64,5.3,4.15,79.09,Running,Low
2026-06-22 19:08:14.664903,Zone-A,35.1,49.75,7.19,5.93,71.1,Warning,Low
2026-06-22 19:13:14.664903,Zone-B,37.47,18.53,3.42,2.82,75.33,Stopped,Low
2026-06-22 19:18:14.664903,Zone-A,31.83,54.17,1.65,4.57,82.18,Running,Low
2026-06-22 19:23:14.664903,Chemical Storage,40.72,63.06,3.12,4.66,78.59,Running,Low
2026-06-22 19:28:14.664903,Zone-B,30.52,32.81,1.81,4.76,69.32,Running,Low
2026-06-22 19:33:14.664903,Zone-A,37.06,54.39,5.16,7.83,81.86,Running,Low
2026-06-22 19:38:14.664903,Zone-C,34.75,44.37,4.01,3.41,83.12,Running,Low
2026-06-22 19:43:14.664903,Zone-A,32.36,78.88,3.87,6.39,69.19,Running,Critical
2026-06-22 19:48:14.664903,Zone-B,32.29,39.06,4.24,5.67,67.0,Running,Low
2026-06-22 19:53:14.664903,Assembly Point,31.36,20.88,1.32,4.69,64.41,Running,Low
2026-06-22 19:58:14.664903,Chemical Storage,37.89,72.75,3.52,4.15,93.4,Running,Critical
2026-06-22 20:03:14.664903,Zone-A,53.18,51.4,4.51,6.42,85.4,Running,Medium
2026-06-22 20:08:14.664903,Furnace Area,46.14,31.99,6.62,5.78,95.46,Running,Medium
2026-06-22 20:13:14.664903,Furnace Area,44.82,53.43,5.87,5.48,97.47,Running,Low
2026-06-22 20:18:14.664903,Furnace Area,41.82,12.21,5.84,3.87,95.09,Running,Low
2026-06-22 20:23:14.664903,Zone-A,47.54,42.82,3.37,6.2,89.92,Running,Low
2026-06-22 20:28:14.664903,Zone-C,30.89,46.99,4.6,6.57,73.6,Running,Low
2026-06-22 20:33:14.664903,Furnace Area,44.86,5.0,5.67,9.43,87.15,Running,High
2026-06-22 20:38:14.664903,Zone-B,31.15,18.82,2.14,5.32,77.25,Stopped,Low
2026-06-22 20:43:14.664903,Zone-A,35.09,18.88,3.71,6.63,67.68,Running,Low
2026-06-22 20:48:14.664903,Zone-A,42.26,39.62,,3.23,78.72,Running,Low
2026-06-22 20:53:14.664903,Furnace Area,61.1,31.86,5.49,8.11,93.76,Running,Medium
2026-06-22 20:58:14.664903,Chemical Storage,47.7,73.64,3.6,4.45,83.01,Running,High
2026-06-22 21:03:14.664903,Zone-B,29.2,13.75,6.0,2.97,66.4,Running,Low
2026-06-22 21:08:14.664903,Furnace Area,,24.08,4.25,4.83,91.25,Running,Low
2026-06-22 21:13:14.664903,Chemical Storage,32.57,60.17,4.36,5.59,73.11,Running,Low
2026-06-22 21:18:14.664903,Furnace Area,49.04,24.09,,6.21,81.05,Running,Medium
2026-06-22 21:23:14.664903,Assembly Point,23.0,5.39,1.69,2.61,68.6,Running,Low
2026-06-22 21:28:14.664903,Zone-B,36.27,44.73,1.81,5.22,69.0,Stopped,Low
2026-06-22 21:33:14.664903,Zone-C,36.38,61.1,3.85,8.08,73.71,Running,Low
2026-06-22 21:38:14.664903,Zone-B,32.78,37.19,2.2,5.97,66.77,Warning,Low
2026-06-22 21:43:14.664903,Zone-C,36.4,37.57,3.37,6.54,72.04,Running,Low
2026-06-22 21:48:14.664903,Zone-A,42.19,49.56,4.99,4.89,73.7,Running,Low
2026-06-22 21:53:14.664903,Chemical Storage,30.14,77.31,3.79,6.09,72.76,Running,High
2026-06-22 21:58:14.664903,Zone-C,31.38,45.92,5.56,4.39,79.44,Running,Low
2026-06-22 22:03:14.664903,Furnace Area,51.96,19.31,8.32,5.55,82.47,Warning,Medium
2026-06-22 22:08:14.664903,Zone-A,34.14,36.26,3.88,6.85,78.98,Running,Low
2026-06-22 22:13:14.664903,Zone-B,33.79,21.83,1.23,4.06,83.34,Stopped,Low
2026-06-22 22:18:14.664903,Zone-C,26.34,37.64,4.36,5.68,69.09,Running,Low
2026-06-22 22:23:14.664903,Furnace Area,51.68,5.0,5.31,6.14,93.95,Running,Low
2026-06-22 22:28:14.664903,Chemical Storage,33.0,35.1,2.33,6.0,85.75,Running,Low
2026-06-22 22:33:14.664903,Zone-A,37.9,38.33,3.34,6.87,71.4,Running,Low
2026-06-22 22:38:14.664903,Assembly Point,37.63,5.0,2.2,2.76,,Running,Low
2026-06-22 22:43:14.664903,Zone-A,31.78,27.01,3.39,7.8,81.84,Running,Low
2026-06-22 22:48:14.664903,Zone-A,45.28,47.69,3.08,3.59,76.16,Running,Low
2026-06-22 22:53:14.664903,Assembly Point,49.14,5.85,1.71,6.34,75.7,Running,Low
2026-06-22 22:58:14.664903,Chemical Storage,37.3,62.66,4.3,3.67,73.55,Running,Low
2026-06-22 23:03:14.664903,Assembly Point,55.82,12.84,0.5,3.09,71.39,Running,Medium
2026-06-22 23:08:14.664903,Assembly Point,29.6,5.0,2.12,2.67,80.29,Running,Low
2026-06-22 23:13:14.664903,Assembly Point,40.41,18.88,1.21,4.62,66.3,Running,Low
2026-06-22 23:18:14.664903,Zone-A,36.25,54.23,2.77,5.56,80.18,Running,Low
2026-06-22 23:23:14.664903,Zone-A,42.45,40.23,2.18,8.1,78.61,Running,High
